"","Name","FTA","FT.","OREB","DREB","REB","AST","STL","BLK","TOV","TARGET_5Yrs","rule_180","STL_TOV_ratio","double_time","EEF","EEF_GP","EEF_MIN"
"1161","Shareef Abdur-Rahim",6.5,"Moderate","outstanding","outstanding",6.9,"outstanding","normal","outstanding","High",1,145.8,0.3571429,1,19.1,0.23875,0.5457143
"1162","Stephon Marbury",5,"Moderate","normal","normal",2.7,"outstanding","normal","normal","High",1,148.9,0.3225806,1,17.1,0.2552239,0.4927954
"1163","Ray Allen",3,"Moderate","outstanding","outstanding",4,"outstanding","normal","normal","High",1,164.6,0.5,1,14.7,0.1792683,0.4757282
"1164","Marcus Camby",4.2,"Low","outstanding","outstanding",6.3,"normal","outstanding","outstanding","High",1,131.8,0.5238095,1,19.2,0.3047619,0.6378738
"1165","Matt Maloney",1.1,"Moderate","normal","normal",2,"outstanding","normal","normal","Moderate",1,160.8,0.6666667,0,12.6,0.1536585,0.4329897
"1166","Lorenzen Wright",1.9,"Low","outstanding","outstanding",6.1,"normal","normal","outstanding","Moderate",1,131.8,0.6,0,12.3,0.1597403,0.4900398
"1167","K.J. McDaniels",2.1,"Moderate","normal","normal",3.2,"normal","normal","outstanding","High",0,143.5,0.4117647,0,8.9,0.1435484,0.4082569
"1168","Dean Garrett",2,"Low","outstanding","outstanding",7.3,"normal","normal","outstanding","Low",1,126.9,1.2,0,16.3,0.2397059,0.6653061
"1169","Chris Robinson",0.6,"Low","normal","normal",1.7,"normal","normal","normal","Moderate",0,137.6,0.875,0,6.4,0.1560976,0.3855422
"1170","Shandon Anderson",1.5,"Low","normal","normal",2.8,"normal","normal","normal","Moderate",1,166,0.3636364,0,7.1,0.1092308,0.4329268
"1171","Travis Knight",1.4,"Low","outstanding","outstanding",4.5,"normal","normal","outstanding","Low",1,112.9,0.5714286,0,9,0.1267606,0.5521472
"1172","Kobe Bryant",2.3,"Moderate","normal","normal",1.9,"normal","normal","normal","High",1,161.1,0.4375,0,7,0.09859155,0.4516129
"1173","Randy Livingston",1,"Low","normal","normal",1.5,"outstanding","normal","normal","High",1,149.2,0.375,0,5.6,0.0875,0.3660131
"1174","Othella Harrington",1.4,"Low","outstanding","normal",3.5,"normal","normal","outstanding","Moderate",1,115.4,0.2,0,7.2,0.1263158,0.4768212
"1175","Erick Dampier",2.3,"Low","outstanding","outstanding",4.1,"normal","normal","outstanding","Moderate",1,202.7,0.25,0,6.5,0.09027778,0.4452055
"1176","Rodney Hood",1.6,"Moderate","normal","normal",2.3,"normal","normal","normal","Moderate",0,154.2,0.6666667,0,9.7,0.194,0.4553991
"1177","Tony Delk",0.8,"Moderate","normal","normal",1.6,"normal","normal","normal","Moderate",1,175.3,0.5454545,0,7.2,0.1180328,0.5070423
"1178","Samaki Walker",1.7,"Low","outstanding","normal",3.4,"normal","normal","outstanding","Moderate",1,109.3,0.3333333,0,6.5,0.1511628,0.4642857
"1179","Todd Fuller",1.5,"Low","outstanding","normal",3.3,"normal","normal","normal","Low",1,112,0.1428571,0,5.4,0.072,0.4251969
"1180","John Wallace",1.6,"Moderate","normal","normal",2.3,"normal","normal","outstanding","Moderate",1,173.5,0.2727273,0,5.7,0.08382353,0.4913793
"1181","Derek Fisher",1.5,"Low","normal","normal",1.2,"normal","normal","normal","Moderate",1,135.6,0.5555556,0,4.1,0.05125,0.3565217
"1182","Ray Owes",0.8,"Low","outstanding","normal",2.9,"normal","normal","normal","Low",0,118.2,0.75,0,5.1,0.08947368,0.4903846
"1183","Jermaine O'Neal",1.7,"Low","normal","normal",2.8,"normal","normal","outstanding","Low",1,105.4,0,0,5,0.1111111,0.4901961
"1184","Malik Rose",1.1,"Low","outstanding","normal",3,"normal","normal","normal","Moderate",1,109,0.625,0,5.3,0.09814815,0.5463918
"1185","Brett Szabo",0.9,"Moderate","normal","normal",2.4,"normal","normal","outstanding","Low",0,118.4,0.3333333,0,3.9,0.05571429,0.4105263
"1186","Jerami Grant",3,"Low","normal","normal",3,"normal","normal","outstanding","Moderate",0,125.7,0.4615385,0,6.3,0.09692308,0.2971698
"1187","Darvin Ham",1,"Low","normal","normal",1.6,"normal","normal","normal","Low",1,101.8,0.5,0,3.3,0.09166667,0.375
"1188","Steve Hamer",0.8,"Low","normal","normal",1.7,"normal","normal","normal","Low",0,107.8,0.25,0,3.3,0.09428571,0.4285714
"1189","Walter McCarty",0.4,"Low","normal","normal",0.7,"normal","normal","normal","Low",1,123.9,0.4,0,2,0.05714286,0.3636364
"1190","Priest Lauderdale",0.7,"Low","normal","normal",1.2,"normal","normal","normal","Moderate",0,111.6,0,0,3.5,0.1,0.6862745
"1191","Damon Stoudamire",4.2,"Moderate","normal","outstanding",4,"outstanding","outstanding","normal","High",1,161.8,0.3684211,1,23.7,0.3385714,0.5794621
"1192","Michael Finley",3.9,"Moderate","outstanding","outstanding",4.6,"outstanding","normal","outstanding","High",1,155.3,0.625,1,18.5,0.2256098,0.4719388
"1193","Jerry Stackhouse",7.2,"Moderate","outstanding","normal",3.7,"outstanding","outstanding","outstanding","High",1,147.9,0.3142857,1,15.7,0.2180556,0.4186667
"1194","Joe Smith",4.8,"Moderate","outstanding","outstanding",8.7,"normal","normal","outstanding","High",1,158.8,0.5882353,1,20,0.2439024,0.5813953
"1195","Bryant Reeves",3.9,"Moderate","outstanding","outstanding",7.4,"normal","normal","outstanding","High",1,118.9,0.3,1,16.5,0.2142857,0.5172414
"1196","Tyus Edney",3.2,"Moderate","normal","normal",2.5,"outstanding","outstanding","normal","High",0,156.2,0.4583333,1,13.2,0.165,0.4258065
"1197","Antonio McDyess",3.2,"Low","outstanding","outstanding",7.5,"normal","normal","outstanding","High",1,116.8,0.35,1,18.5,0.2434211,0.6166667
"1198","Kevin Garnett",1.9,"Low","outstanding","outstanding",6.3,"normal","outstanding","outstanding","Moderate",1,148.2,0.7857143,1,17.7,0.22125,0.6167247
"1199","Rasheed Wallace",1.8,"Low","outstanding","outstanding",4.7,"normal","normal","outstanding","High",1,146.6,0.4375,1,13.9,0.2138462,0.5054545
"1200","Brent Barry",1.7,"Moderate","normal","normal",2.1,"outstanding","outstanding","normal","Moderate",1,170,0.8,1,13,0.164557,0.5416667
"1201","Eric Williams",4.7,"Low","outstanding","normal",3.4,"normal","normal","normal","Moderate",1,141.2,0.6428571,1,9.3,0.1453125,0.4043478
"1202","Kurt Thomas",2.4,"Low","outstanding","outstanding",5.9,"normal","normal","outstanding","Moderate",1,116.4,0.4615385,0,12.9,0.1743243,0.5758929
"1203","Ashraf Amaya",2.8,"Low","outstanding","outstanding",5.6,"normal","normal","normal","Moderate",0,113.1,0.3636364,0,8.9,0.1648148,0.4362745
"1204","Alan Henderson",2.5,"Low","outstanding","normal",4.5,"normal","normal","outstanding","Moderate",1,103.7,0.5454545,0,8.3,0.1050633,0.4636872
"1205","Gary Trent",2,"Low","outstanding","normal",3.4,"normal","normal","normal","Moderate",1,106.6,0.3076923,0,9.1,0.1318841,0.5141243
"1206","Loren Meyer",1.4,"Low","outstanding","outstanding",4.4,"normal","normal","outstanding","Moderate",0,139.8,0.3333333,0,8,0.1111111,0.4545455
"1207","Theo Ratliff",1.6,"Low","outstanding","normal",4,"normal","normal","outstanding","Moderate",1,126.5,0.25,0,8.4,0.112,0.4827586
"1208","Anthony Goldwire",1.4,"Moderate","normal","normal",1,"outstanding","normal","normal","Moderate",1,156.7,0.2666667,0,5.8,0.1380952,0.3918919
"1209","Bob Sura",1.8,"Low","normal","normal",1.7,"outstanding","normal","normal","Moderate",1,145.9,0.4666667,0,6.8,0.08607595,0.4657534
"1210","Don Reid",1.1,"Low","outstanding","normal",2.9,"normal","normal","outstanding","Low",1,122.9,1.166667,0,6.8,0.09855072,0.4722222
"1211","Jimmy King",1.2,"Low","normal","normal",1.8,"normal","normal","normal","Moderate",0,127.9,0.3,0,5.5,0.08870968,0.3928571
"1212","Shawn Respert",0.7,"Moderate","normal","normal",1.2,"normal","normal","normal","Low",0,156.4,0.7142857,0,5.3,0.08548387,0.3897059
"1213","Shabazz Napier",1.1,"Moderate","normal","normal",2.2,"outstanding","normal","normal","High",0,153.2,0.5,0,6.9,0.1352941,0.3484848
"1214","Cherokee Parks",1,"Low","normal","normal",3.4,"normal","normal","outstanding","Low",1,133.9,0.8,0,6.5,0.1015625,0.4779412
"1215","Lawrence Moten",1.7,"Low","normal","normal",1.4,"normal","normal","normal","Moderate",0,143.3,0.7,0,6.7,0.1522727,0.5153846
"1216","Greg Ostertag",0.9,"Low","normal","normal",3.1,"normal","normal","outstanding","Low",1,114,0.25,0,6.5,0.1140351,0.5603448
"1217","Corliss Williamson",1.6,"Low","outstanding","normal",2.2,"normal","normal","normal","Moderate",1,102.6,0.1428571,0,5.3,0.1,0.4608696
"1218","Terrence Rencher",1.3,"Low","normal","normal",1.2,"normal","normal","normal","Moderate",0,131.4,0.3333333,0,2.6,0.07222222,0.2300885
"1219","Chris Carr",1,"Moderate","normal","normal",1.7,"normal","normal","normal","Low",1,149.4,0.2857143,0,4.4,0.07333333,0.4489796
"1220","Travis Best",1.5,"Moderate","normal","normal",0.7,"normal","normal","normal","Moderate",1,157.6,0.2727273,0,3.4,0.05762712,0.3505155
"1221","Jason Caffey",1.2,"Low","normal","normal",1.9,"normal","normal","normal","Moderate",1,102.6,0.25,0,3.4,0.05964912,0.3541667
"1222","Elijah Millsap",1.8,"Low","normal","normal",3.2,"normal","outstanding","normal","Moderate",0,132.5,0.8571429,0,6.3,0.1340426,0.319797
"1223","Eric Snow",1.1,"Low","normal","normal",1,"normal","normal","normal","Moderate",1,121.2,0.7777778,0,3.8,0.08837209,0.4222222
"1224","Jerome Allen",0.9,"Moderate","normal","normal",0.6,"normal","normal","normal","Moderate",0,136.8,0.625,0,2.5,0.06097561,0.2840909
"1225","Junior Burrough",1.5,"Low","normal","normal",1.8,"normal","normal","normal","Low",0,103.2,0.4285714,0,2.6,0.04262295,0.3209877
"1226","Lou Roe",0.7,"Moderate","normal","normal",1.6,"normal","normal","normal","Low",0,132.8,0.6666667,0,2.7,0.05510204,0.3552632
"1227","Marques Bragg",0.8,"Low","normal","normal",1.5,"normal","normal","normal","Low",0,101.1,0.6,0,3,0.05660377,0.4285714
"1228","Todd Mundt",0.2,"Low","normal","normal",0.8,"normal","normal","normal","Low",0,101.5,1,0,1.7,0.05151515,0.3695652
"1229","Grant Hill",7.3,"Moderate","outstanding","outstanding",6.4,"outstanding","outstanding","outstanding","High",1,135.7,0.6206897,1,23.2,0.3314286,0.6057441
"1230","Glenn Robinson",6.2,"Moderate","outstanding","outstanding",6.4,"outstanding","outstanding","normal","High",0,156.8,0.3589744,1,20.8,0.26,0.5621622
"1231","Glenn Robinson",6.2,"Moderate","outstanding","outstanding",6.4,"outstanding","outstanding","normal","High",1,156.8,0.3589744,1,20.8,0.26,0.5621622
"1232","Juwan Howard",4.5,"Low","outstanding","outstanding",8.4,"outstanding","normal","normal","High",1,115.3,0.32,1,21.6,0.3323077,0.598338
"1233","Tarik Black",1.9,"Low","outstanding","outstanding",5.8,"normal","normal","outstanding","Moderate",0,112.6,0.375,0,11.2,0.1777778,0.5894737
"1234","Jason Kidd",3.5,"Low","outstanding","outstanding",5.4,"outstanding","outstanding","normal","High",1,135.5,0.59375,1,17.9,0.2265823,0.5295858
"1235","Lamond Murray",3.3,"Moderate","outstanding","outstanding",4.4,"normal","normal","outstanding","High",1,145.4,0.45,1,13.7,0.1691358,0.4335443
"1236","Eddie Jones",2.6,"Moderate","outstanding","outstanding",3.9,"normal","outstanding","outstanding","Moderate",1,155.2,1.666667,1,17.7,0.2765625,0.5709677
"1237","Eric Montross",3.4,"Low","outstanding","outstanding",7.3,"normal","normal","outstanding","Moderate",1,116.9,0.2857143,1,14.6,0.1871795,0.4915825
"1238","Donyell Marshall",3.1,"Low","outstanding","outstanding",5.6,"normal","normal","outstanding","High",1,134,0.375,1,14.2,0.1972222,0.4896552
"1239","Brian Grant",4.5,"Low","outstanding","outstanding",7.5,"normal","normal","outstanding","High",1,139.7,0.3,1,17.7,0.22125,0.6188811
"1240","Sharone Wright",3.6,"Low","outstanding","outstanding",6,"normal","normal","outstanding","High",0,111,0.2631579,1,13.7,0.1734177,0.5289575
"1241","Wesley Person",1.3,"Moderate","normal","normal",2.6,"normal","normal","normal","Moderate",1,171.2,0.6,1,12.7,0.1628205,0.5497835
"1242","Clifford Rozier",2.3,"Low","outstanding","outstanding",7.4,"normal","normal","outstanding","Moderate",0,121.8,0.3571429,0,12.2,0.1848485,0.539823
"1243","Jalen Rose",2.9,"Moderate","normal","normal",2.7,"outstanding","normal","normal","High",1,150.9,0.4,0,11.3,0.1395062,0.509009
"1244","Tyler Johnson",1.5,"Low","normal","normal",2.5,"normal","normal","normal","Moderate",0,147.5,1.111111,0,7.8,0.24375,0.4148936
"1245","Khalid Reeves",2.9,"Moderate","normal","normal",2.8,"outstanding","outstanding","normal","High",1,154.9,0.55,0,11.9,0.1776119,0.5458716
"1246","Chris Childs",1.4,"Moderate","normal","normal",1.3,"outstanding","normal","normal","Moderate",1,146.1,0.5714286,0,8,0.1509434,0.4145078
"1247","Aaron McKie",1.6,"Low","normal","normal",2.9,"normal","normal","outstanding","Moderate",1,152.2,0.8888889,0,9.5,0.2111111,0.5163043
"1248","Ryan Lorthridge",2.4,"Low","normal","normal",1.9,"outstanding","normal","normal","Moderate",0,133.7,0.5333333,0,8.7,0.2351351,0.478022
"1249","Derrick Alston",1.9,"Low","outstanding","normal",3.4,"normal","normal","outstanding","Moderate",0,95.7,0.75,0,6.9,0.1078125,0.4285714
"1250","Anthony Tucker",1.3,"Low","normal","normal",2.7,"normal","normal","normal","Moderate",0,107.1,0.7777778,0,6,0.09677419,0.3797468
"1251","Greg Minor",1.2,"Moderate","normal","normal",2.2,"normal","normal","normal","Low",1,151.5,0.7142857,0,8.3,0.131746,0.5533333
"1252","Eric Piatkowski",1.4,"Moderate","normal","normal",1.6,"normal","normal","normal","Moderate",1,159.8,0.625,0,7.5,0.09259259,0.5033557
"1253","B.J. Tyler",0.9,"Low","normal","normal",1.1,"outstanding","normal","normal","High",0,139.5,0.3888889,0,5,0.09090909,0.3401361
"1254","Eric Mobley",1,"Low","outstanding","normal",3.3,"normal","normal","outstanding","Low",0,208,0.4,0,7.5,0.1630435,0.5859375
"1255","Monty Williams",0.9,"Low","normal","normal",2.4,"normal","normal","normal","Moderate",1,89.8,0.5,0,5.4,0.1317073,0.4390244
"1256","Anthony Miller",1.7,"Low","outstanding","normal",3.3,"normal","normal","normal","Moderate",1,154.8,0.5,0,6.3,0.1369565,0.5478261
"1257","Howard Eisley",0.8,"Moderate","normal","normal",1,"normal","normal","normal","Moderate",1,134.6,0.4,0,3.1,0.06326531,0.2743363
"1258","Bill Curley",0.7,"Moderate","normal","normal",2.3,"normal","normal","outstanding","Low",1,118.3,0.8,0,4.8,0.09056604,0.4285714
"1259","Jamie Watson",0.9,"Low","normal","normal",1.2,"normal","normal","normal","Moderate",0,144.2,0.75,0,4.7,0.07833333,0.4196429
"1260","Tony Dumas",1.3,"Low","normal","normal",1.1,"normal","normal","normal","Moderate",0,133.4,0.2222222,0,3.9,0.06724138,0.3679245
"1261","Dickey Simpkins",1.2,"Low","normal","normal",2.6,"normal","normal","normal","Moderate",1,111.8,0.25,0,4.5,0.07627119,0.4545455
"1262","Jim McIlvaine",0.7,"Low","normal","normal",1.9,"normal","normal","outstanding","Low",1,116.2,0.6666667,0,4,0.07272727,0.4123711
"1263","Dwayne Morton",2.1,"Low","normal","normal",1.4,"normal","normal","outstanding","Low",0,143,0.4285714,0,3.1,0.07560976,0.3229167
"1264","Darrin Hancock",0.8,"Low","normal","normal",1.2,"normal","normal","normal","Low",0,130.5,0.5714286,0,4.6,0.1,0.5
"1265","Tim Breaux",1.2,"Low","normal","normal",0.8,"normal","normal","normal","Low",0,126.5,0.75,0,2.3,0.0547619,0.2839506
"1266","Trevor Ruffin",0.8,"Low","normal","normal",0.5,"normal","normal","normal","Moderate",0,152.1,0.3,0,4.2,0.08571429,0.6461538
"1267","Brooks Thompson",0.3,"Low","normal","normal",0.6,"normal","normal","normal","Low",0,137.2,0.4285714,0,3.6,0.09473684,0.5538462
"1268","Anfernee Hardaway",4,"Moderate","outstanding","outstanding",5.4,"outstanding","outstanding","outstanding","High",1,147.5,0.6388889,1,22.4,0.2731707,0.6086957
"1269","Jamal Mashburn",5.5,"Low","outstanding","outstanding",4.5,"outstanding","outstanding","normal","High",1,138.9,0.3548387,1,16.5,0.2088608,0.4495913
"1270","Nick Van Exel",2.4,"Moderate","normal","normal",2.9,"outstanding","outstanding","normal","High",1,151.3,0.6111111,1,16.5,0.2037037,0.4954955
"1271","Chris Webber",4.7,"Low","outstanding","outstanding",9.1,"outstanding","outstanding","outstanding","High",1,108.4,0.4444444,1,27.6,0.3631579,0.8598131
"1272","Aaron Gordon",1.3,"Moderate","normal","normal",3.6,"normal","normal","outstanding","Moderate",0,143.9,0.625,0,8,0.1702128,0.4705882
"1273","Vin Baker",5,"Low","outstanding","outstanding",7.6,"normal","normal","outstanding","High",1,127,0.35,1,18.2,0.2219512,0.5833333
"1274","Isaiah Rider",3.4,"Moderate","outstanding","normal",4,"outstanding","normal","normal","High",1,163.9,0.25,1,17.1,0.2164557,0.5588235
"1275","Lindsey Hunter",1.7,"Moderate","normal","normal",2.3,"outstanding","outstanding","normal","High",1,144,0.6818182,1,12.4,0.1512195,0.4679245
"1276","Chris Mills",2.2,"Moderate","outstanding","outstanding",5.1,"normal","normal","outstanding","Moderate",1,150.8,0.6363636,0,12.7,0.1607595,0.4960938
"1277","George Lynch",2.3,"Low","outstanding","outstanding",5.8,"normal","outstanding","outstanding","Moderate",1,110.4,1.166667,0,15.2,0.2140845,0.6129032
"1278","P.J. Brown",1.9,"Moderate","outstanding","outstanding",6.2,"normal","normal","outstanding","Moderate",1,133.9,1,0,11.5,0.1455696,0.465587
"1279","Calbert Cheaney",2.5,"Moderate","outstanding","normal",2.9,"normal","normal","normal","High",1,128.3,0.5882353,1,13,0.2,0.5263158
"1280","Bo Outlaw",2.8,"Low","outstanding","outstanding",5.7,"normal","normal","outstanding","Moderate",1,117.9,1.25,0,12.7,0.3432432,0.5404255
"1281","Popeye Jones",1.3,"Moderate","outstanding","outstanding",7.5,"normal","normal","outstanding","Moderate",1,120.8,0.6666667,0,13,0.1604938,0.5936073
"1282","Antonio Davis",3.7,"Low","outstanding","outstanding",6.2,"normal","normal","outstanding","Moderate",1,115,0.4615385,0,11.4,0.1407407,0.5327103
"1283","Allan Houston",1.4,"Moderate","normal","normal",1.5,"normal","normal","normal","Moderate",1,152.8,0.3076923,0,7.5,0.09493671,0.390625
"1284","Harold Ellis",3,"Low","outstanding","normal",3.1,"normal","outstanding","normal","Moderate",0,125.6,1.666667,0,10.4,0.2122449,0.5531915
"1285","Rodney Rogers",2.4,"Low","outstanding","normal",2.9,"normal","normal","outstanding","High",1,149.1,0.4705882,0,8.7,0.1101266,0.488764
"1286","Mitchell Butler",2.4,"Low","outstanding","normal",3,"normal","normal","normal","Moderate",1,107.3,0.5833333,0,8.3,0.1106667,0.4715909
"1287","Sam Cassell",1.6,"Moderate","normal","normal",2,"outstanding","normal","normal","Moderate",1,155.4,0.6428571,0,8.7,0.1318182,0.5117647
"1288","Bryon Russell",1.5,"Low","normal","normal",2.7,"normal","normal","normal","Moderate",1,118.9,1.25,0,7.3,0.1089552,0.4371257
"1289","Darren Morningstar",1.3,"Low","outstanding","normal",3.5,"normal","normal","normal","Moderate",0,107.6,0.75,0,6.8,0.2956522,0.425
"1290","Markel Brown",1.2,"Moderate","normal","normal",2.3,"normal","normal","normal","Low",0,145.3,1.166667,0,5.6,0.1191489,0.3373494
"1291","Acie Earl",2.2,"Low","outstanding","normal",3.3,"normal","normal","outstanding","Moderate",0,108.1,0.3,0,5.8,0.07837838,0.3741935
"1292","Lucious Harris",1.5,"Moderate","normal","normal",2,"normal","normal","normal","Moderate",1,136.4,0.6,0,6.2,0.08051948,0.410596
"1293","Scott Burrell",1.4,"Low","normal","normal",2.6,"normal","normal","normal","Moderate",1,140.9,0.7777778,0,6.5,0.127451,0.4333333
"1294","Warren Kidd",1.3,"Low","outstanding","normal",3.4,"normal","normal","normal","Low",0,113.9,0.4285714,0,6.4,0.09411765,0.4923077
